0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,season
34,Belmont,ASun,30-5,111.62856411105108,51,94.87268543876121,34,0.8665014281979047,34,30,5,19,1,19-1,0.3897274438101994,0.46674846877792286,0.33761555630508805,0.3897274438101994,0.46674846877792286,0.33761555630508805,0.8813264858603922,0.816986619531366,100.5453398916127,104.69156522498481,100.5453398916127,104.69156522498481,109.62050827837598,91.69481632253795,104.23584251481519,96.77326465306336,0.7014643584278935,4,0.003530805480480459,1588.0,1170.0,1375.675,1.1543424137241718,0.8504915768622676,0,0.95,1.1151161076613114,40,159,67.90888389681551,,2011
35,Villanova,BE,21-12,114.7980545449181,26,97.75692344163836,63,0.8638851595087101,35,21,12,9,9,9-9,0.6994155683095722,0.5178701684345781,0.8257636674892839,0.6994155683095722,0.5178701684345781,0.8257636674892839,0.7059204553816544,0.8569971663633343,108.59536510251941,98.91783724914671,108.59536510251941,98.91783724914671,115.26747887356633,98.15754795196787,128.4099414663173,105.09452246523242,0.9092265978408165,13,-0.008865724077913417,1262.0,1245.0,1171.05,1.0776653430681866,1.0631484565133855,0,0.5,1.3627931015655435,35,187,64.9132654363216,,2011
36,Butler,Horz,27-10,112.20069967545216,45,95.96607159860105,46,0.8578305573642172,36,27,10,13,5,13-5,0.6351711707165496,0.635673444718636,0.5479520880592661,0.6351711707165496,0.635673444718636,0.5479520880592661,0.7513064759634659,0.7125340884748478,106.79066936089798,100.12311043075023,106.79066936089798,100.12311043075023,111.66194308947958,100.5893844709238,108.31457899020842,89.50735269154374,0.899643375463805,8,0.03986248036162543,1295.0,1184.0,1165.8625,1.1107656348840451,1.015557151893984,0,0.7222222222222222,-0.37635214905385006,64,87,63.268731629409345,,2011
37,Georgetown,BE,21-11,113.22849576174559,34,97.03477147248631,54,0.8550650496896087,37,21,11,10,8,10-8,0.7550387231413309,0.6314513233764849,0.8257913995365151,0.7550387231413309,0.6314513233764849,0.8257913995365151,0.6459715614035365,0.7686840475912936,110.31780376349799,97.86724627716507,110.31780376349799,97.86724627716507,111.15767587000059,95.78849215903668,121.5902051297307,104.37678062224377,0.8526408354213385,18,0.0911576240061942,1168.0,1174.0,1127.0249999999999,1.0363567800181896,1.0416805306004748,0,0.5555555555555556,4.2362484990001565,18,20,63.5989612909984,,2011
38,Temple,A10,26-8,110.21626139885855,63,94.56075742285884,30,0.8534376654357463,38,26,8,14,2,14-2,0.6015891331212798,0.6271377655762379,0.5359401950342674,0.6015891331212798,0.6271377655762379,0.5359401950342674,0.7751462427966073,0.7408454661647966,105.77904714513899,100.99916299809769,105.77904714513899,100.99916299809769,109.14976158239811,94.42122504228668,113.90700660722415,100.61759324191908,0.8063765420649354,9,0.05369454410219909,1163.0,1004.0,1061.8000000000002,1.095309851196082,0.9455641363721979,0,0.875,2.1948581724407945,27,60,64.09030464228901,,2011
39,George Mason,CAA,27-7,112.53718929172844,42,97.10555031148913,56,0.8450220465582144,39,27,7,16,2,16-2,0.5488935367427389,0.5276599814854688,0.5181027084700864,0.5488935367427389,0.5276599814854688,0.5181027084700864,0.8192941333813583,0.8418146015971525,105.27589511685558,102.76424564427217,105.27589511685558,102.76424564427217,113.21653252324604,95.16405023368267,117.36808894448475,98.93603637331982,0.87703826170429,5,0.04123789183551274,1342.0,1095.0,1159.5375,1.1573579983398554,0.9443420329226093,0,0.8888888888888888,1.188307956941676,39,85,64.38178705318109,,2011
40,Maryland,ACC,19-14,109.57069287893535,69,94.65268564749371,32,0.8433133164207626,40,19,14,7,9,7-9,0.6303060781393185,0.4682084681078779,0.7582742090430324,0.6303060781393185,0.4682084681078779,0.7582742090430324,0.7057820086503801,0.7962058436301647,107.85237222584425,100.82175883437883,107.85237222584425,100.82175883437883,109.66912040444943,97.26041543876838,120.47634945542251,105.04684537037524,0.8286431337137029,13,-0.053560384988521115,1164.0,1161.0,1124.2875000000001,1.035322370834862,1.0326540142089988,0,0.4375,-1.618801533297904,73,284,70.0931018484008,,2011
41,Missouri,B12,22-11,113.71592102250028,30,98.28943141689848,77,0.8424470821864939,41,22,11,8,8,8-8,0.6436074225925736,0.4568624943346645,0.7827385316916418,0.6436074225925736,0.4568624943346645,0.7827385316916418,0.7228835604113981,0.846204499550945,107.12927599360702,100.29996362759601,107.12927599360702,100.29996362759601,113.47520644246377,95.81659268632882,125.72710839717074,110.13503164265033,0.8209321461722251,10,0.02451372192887613,1230.0,1178.0,1150.2,1.069379238393323,1.024169709615719,0,0.5,1.3173440169002646,37,113,70.41676966936032,,2011
42,Alabama,SEC,25-12,105.30586310699817,118,91.05104276360106,7,0.8419303652365222,42,25,12,12,4,12-4,0.596971117881692,0.426184792248419,0.667479052090723,0.596971117881692,0.426184792248419,0.667479052090723,0.7685172892134449,0.8516676894253857,105.47040190384476,100.87937071785812,105.47040190384476,100.87937071785812,104.4319899274519,89.31049099623088,108.88762103392934,98.06658416541443,0.769182557856412,8,-0.016055764207714485,1060.0,974.0,1053.6000000000001,1.0060744115413818,0.9244495064540621,0,0.75,-1.201242811540602,70,204,63.45018801151102,,2011
43,Georgia,SEC,21-12,110.00405496186572,65,95.11499240101742,37,0.8419024837567939,43,21,12,9,7,9-7,0.6399392321456567,0.5127673405010797,0.7398877980096916,0.6399392321456567,0.5127673405010797,0.7398877980096916,0.7294996906370476,0.8291788963025647,106.86952526774292,99.82534847936472,106.86952526774292,99.82534847936472,111.442322458619,92.97087147209902,115.03319887102285,99.0634869024876,0.8479726868715647,11,-0.009518314753107604,1117.0,1063.0,1066.7125,1.0471425055954626,0.9965196807949658,0,0.5625,0.14087536082748964,49,193,63.1931240522412,,2011
44,UCLA,P10,23-11,109.2066219069091,73,94.55658459864715,29,0.8397672839191888,44,23,11,13,5,13-5,0.6770115911662016,0.5461155650476358,0.7469223912117158,0.6770115911662016,0.5461155650476358,0.7469223912117158,0.724258843731005,0.7892360109935332,108.21658816263242,99.6061180543889,108.21658816263242,99.6061180543889,107.37627453114544,91.4315441611904,117.09557313910598,99.21526256104066,0.8705165817404387,11,0.04186241067512697,1226.0,1154.0,1193.75,1.0270157068062826,0.9667015706806282,0,0.7222222222222222,1.3089537364270634,38,83,65.14636285944223,,2011
45,Penn St.,B10,19-15,113.11869591679806,35,97.95881649046802,66,0.8395307835096548,45,19,15,9,9,9-9,0.7593513753750913,0.5380585975063646,0.8661750531627174,0.7593513753750913,0.5380585975063646,0.8661750531627174,0.6260372838488869,0.8398891506730218,111.52334889915716,97.79830170194563,111.52334889915716,97.79830170194563,115.84348841896869,98.99993709342354,123.49603497736875,107.35667986213362,0.833494877314483,17,0.02897514972951265,1138.0,1156.0,1054.1249999999998,1.0795683623858652,1.096644136131863,0,0.5,1.4677170368107855,34,105,59.36383755981252,,2011
46,Saint Mary's,WCC,23-9,117.78481374014001,11,102.05554081016437,138,0.8386794092900023,46,23,9,11,3,11-3,0.5550423942527073,0.5511424327887614,0.5306429229233494,0.5550423942527073,0.5511424327887614,0.5306429229233494,0.8030571401193182,0.7787308257044023,104.84688533639367,102.31978186380023,104.84688533639367,102.31978186380023,117.65586153657439,102.0100711773743,119.65917497220912,107.77568400396409,0.7690309325401916,8,-0.010424312013728843,1091.0,963.0,932.1750000000001,1.1703810979698017,1.0330678252474053,0,0.7857142857142857,0.48751995500141815,45,194,64.64174322971057,,2011
47,USC,P10,19-15,107.87391168928042,87,93.62901584595465,24,0.835986175938217,47,19,15,10,8,10-8,0.6898420109347454,0.5799259992935412,0.7473463829523862,0.6898420109347454,0.5799259992935412,0.7473463829523862,0.7188791808337897,0.773132222519788,108.65274824601437,99.58413735329012,108.65274824601437,99.58413735329012,107.47814323721568,93.1163432837197,121.62584594031284,102.33285182982524,0.8793474885783144,10,-0.06271093417102891,1176.0,1139.0,1148.8249999999998,1.023654603616739,0.9914477836049879,0,0.5555555555555556,-1.7141448251160714,76,295,61.80728881620444,,2011
48,Xavier,A10,24-8,111.97703306577765,47,97.28233590009269,58,0.8344884774713104,48,24,8,15,1,15-1,0.623398184830916,0.6640107635587914,0.5702468551265703,0.623398184830916,0.6640107635587914,0.5702468551265703,0.7745249525848346,0.735093685531988,105.77305957826454,100.2075640934446,105.77305957826454,100.2075640934446,117.75850292358673,96.62843183965315,110.87667953784967,97.14035797049411,0.820687037224368,7,0.06723801041617472,1227.0,999.0,1051.775,1.1665993201968101,0.9498229183998478,0,0.9375,2.4033692043553385,25,40,64.46114099844291,,2011
49,Richmond,A10,29-8,112.31061398173748,44,97.63391358352547,62,0.8334807697226434,49,29,8,13,3,13-3,0.5824254049184876,0.5410939122744202,0.5516727147522871,0.5824254049184876,0.5410939122744202,0.5516727147522871,0.7952706079139822,0.7971883143547844,104.89354212963856,101.32952450517352,104.89354212963856,101.32952450517352,113.06197863736135,100.76627195578222,117.91596839673957,103.71467858449778,0.813934135214851,7,0.07379699918640181,1132.0,1013.0,1009.7750000000001,1.1210418162461933,1.0031937807927507,0,0.8125,1.8330529466431724,30,33,61.85790899243608,,2011
50,Northwestern,B10,20-14,116.79145680312546,16,101.74264827340758,134,0.8301017539148122,50,20,14,7,11,7-11,0.6843490772638205,0.3772053644957168,0.8420831257427759,0.6843490772638205,0.3772053644957168,0.8420831257427759,0.6758741539444746,0.8977974127372877,108.77706421201368,99.50481752376453,108.77706421201368,99.50481752376453,114.75478293900404,103.5942350599849,121.80966101781213,110.1177353034706,0.7614162709462536,15,0.012049965215805258,1195.0,1280.0,1123.7375,1.0634156108521786,1.139056051791455,0,0.3888888888888889,-0.2826699619761519,63,133,63.00672301611118,,2011
51,Tennessee,SEC,19-15,109.33943817207258,71,95.33938658737385,41,0.8285893592118662,51,19,15,8,8,8-8,0.7152009927281748,0.6601769542296145,0.7453207088645719,0.7152009927281748,0.6601769542296145,0.7453207088645719,0.6987444273700978,0.7563826633981355,109.27528089657305,98.81472503405888,109.27528089657305,98.81472503405888,107.23413742670397,92.78946657158878,113.55917242276338,96.29541469837496,0.8694822200242927,11,-0.029080467581615532,1061.0,1025.0,1047.3000000000002,1.013081256564499,0.9787071517234792,0,0.5,-1.061676726798544,69,241,65.71158246100298,,2011
52,Michigan St.,B10,18-15,109.17666677362851,74,95.21969408358768,39,0.8282075343350419,52,18,15,9,9,9-9,0.7688539611708644,0.6122413055562658,0.8502110822815885,0.7688539611708644,0.6122413055562658,0.8502110822815885,0.6007572909162141,0.6763192743118523,111.27849590045943,97.1759345865217,111.27849590045943,97.1759345865217,108.29455566305927,96.0063396300401,115.46702175936557,100.95865733923279,0.8240671209249377,21,0.05914485351762616,1165.0,1209.0,1145.425,1.0170897265207237,1.0555034157627081,0,0.5,1.9730176540981703,29,49,65.14130125690531,,2011
53,Washington St.,P10,22-13,109.03731234358543,75,95.40637221396588,43,0.8228482124575932,53,22,13,9,9,9-9,0.680826370585804,0.5434384261437746,0.7488170543261469,0.680826370585804,0.5434384261437746,0.7488170543261469,0.7395191499634007,0.8234232826114551,107.67779397235957,100.12779929184887,107.67779397235957,100.12779929184887,106.20632656739492,94.56940255731027,120.69038427401863,105.4286246699285,0.8255964456230114,11,0.007392567577790499,1257.0,1249.0,1243.55,1.0108158095774196,1.004382614289735,0,0.5,-0.8078241726616682,66,146,66.80909733248009,,2011
54,Old Dominion,CAA,27-7,109.9336460090002,66,96.35002293167463,50,0.8200560572818162,54,27,7,14,4,14-4,0.5621156102593079,0.5869160048008952,0.5250728720829438,0.5621156102593079,0.5869160048008952,0.5250728720829438,0.8155987909070096,0.7940630427375325,105.34101287528527,102.71833748158895,105.34101287528527,102.71833748158895,105.33589052296678,93.26348382385704,103.32477430081575,88.94382342441928,0.8485830071641894,6,0.07734653559856897,1134.0,1005.0,1061.0124999999998,1.0687904242409965,0.947208444763846,0,0.7777777777777778,2.36070336641678,26,29,60.19130549122393,,2011
55,Miami FL,ACC,21-15,113.69077295267599,31,99.97358966716861,107,0.8143649967532695,55,21,15,6,10,6-10,0.6582690046121594,0.49241926690083937,0.7948033266247242,0.6582690046121594,0.49241926690083937,0.7948033266247242,0.7333493785696416,0.864976632112755,106.83713017791011,99.2941991589562,106.83713017791011,99.2941991589562,112.49431881657875,99.73111005406558,125.31271457080624,109.38359851629087,0.8268465299051291,11,-0.030957357173521882,1071.0,1100.0,1037.3000000000002,1.032488190494553,1.060445387062566,0,0.375,-2.1745785702211577,83,246,64.17124230586292,,2011
56,New Mexico,MWC,21-13,111.63027940277529,50,98.18405927137742,74,0.8139687495632721,56,21,13,8,8,8-8,0.6235575050698613,0.4985354979619471,0.6851892757458303,0.6235575050698613,0.4985354979619471,0.6851892757458303,0.7592691398817754,0.8525875672852778,106.29201421467185,100.54392648759406,106.29201421467185,100.54392648759406,110.89953773924535,98.0640423434559,126.62655290184998,107.25094592077008,0.8709983357262319,8,-0.026582119710576446,1131.0,1071.0,1061.725,1.0652475923614872,1.0087357837481459,0,0.5,-1.8544848706822337,77,234,64.67242892903276,,2011
57,Seton Hall,BE,13-18,104.11664396913693,151,91.74507124913254,9,0.8107250012226274,57,13,18,7,11,7-11,0.7268138239738707,0.5979592564485524,0.8129925378636561,0.7268138239738707,0.5979592564485524,0.8129925378636561,0.6683965575062494,0.7840816467548771,109.23427561705797,98.17215582591598,109.23427561705797,98.17215582591598,102.40154979526295,90.568322084698,109.75185744832004,99.02818084534024,0.7653793040178691,14,-0.11764279202083189,1174.0,1201.0,1214.8124999999998,0.9664042804959615,0.9886299326027681,0,0.3888888888888889,-4.757009659843438,115,334,67.67779686467114,,2011
58,Texas A&M,B12,23-9,108.81678144019507,77,95.98812641895215,47,0.8088526591735186,58,23,9,10,6,10-6,0.6283896645431573,0.4131822089493028,0.7549938022657842,0.6283896645431573,0.4131822089493028,0.7549938022657842,0.7405768846164902,0.8826894440468837,106.26948227574418,100.09848165240494,106.26948227574418,100.09848165240494,107.4102372890533,96.01476823331193,117.30629058917494,103.25267838183858,0.8126780016982398,10,0.09561980816014581,1036.0,1019.0,1003.5875,1.0322966358189993,1.015357405308456,0,0.625,2.4064460386663287,24,18,61.28365196600214,,2011
59,Minnesota,B10,17-14,110.37735402975474,62,97.45233402939152,61,0.8072483059425766,59,17,14,6,12,6-12,0.727644623544689,0.5408504619696956,0.8464820017976273,0.727644623544689,0.5408504619696956,0.8464820017976273,0.6699915410805476,0.8424975529687725,111.05268231066071,99.27219244755008,111.05268231066071,99.27219244755008,111.0465878344954,96.36952797889302,122.02958758659203,105.35944775581987,0.8441170529314341,14,0.010015755465664467,1147.0,1183.0,1110.325,1.033030869340058,1.0654538085695628,0,0.3333333333333333,-0.8924865154353815,68,140,65.05162343001392,,2011
60,Duquesne,A10,18-13,108.04557820017783,84,95.44352038175296,44,0.8063105243921808,60,18,13,10,6,10-6,0.5610657954097741,0.5092269329583521,0.5859848838928001,0.5610657954097741,0.5092269329583521,0.5859848838928001,0.8135194090101625,0.8036043769335909,104.80846994209598,102.36053990318598,104.80846994209598,102.36053990318598,106.20139018524411,92.24031320276362,112.30527958528118,101.96394893385717,0.75230021468091,4,-0.11810784216949144,1170.0,1040.0,1120.25,1.0444097299709887,0.9283642044186565,0,0.625,-4.6822832846881095,114,335,70.40456113437797,,2011
61,VCU,CAA,28-12,112.62979460442575,40,99.86742045233139,100,0.7994758951877573,61,28,12,12,6,12-6,0.6120903097914178,0.5614322200829243,0.5287859545001199,0.6120903097914178,0.5614322200829243,0.5287859545001199,0.7663484947961334,0.7769113368087038,106.04099090528,100.64413099019815,106.04099090528,100.64413099019815,108.42974696523387,102.69008723209441,117.9756446288485,91.96854635942934,0.9460308739171746,12,0.06435673286757793,1246.0,1184.0,1143.0249999999999,1.090089893046959,1.0358478598455854,0,0.6666666666666666,-1.9298516405426047,79,41,65.11612177324825,,2011
62,Colorado,B12,23-14,117.54922372003435,12,104.34411539362333,205,0.7974405269449726,62,23,14,8,8,8-8,0.6324675233168738,0.412772341894663,0.7995292095041638,0.6324675233168738,0.412772341894663,0.7995292095041638,0.7312250677985341,0.8624734782243774,106.45658504753142,100.4922107484205,106.45658504753142,100.4922107484205,114.33369897183002,100.56676390811587,121.60891134601403,105.3691185684005,0.8386770536670868,10,0.023442511971586755,1187.0,1196.0,1109.8625,1.0695018527069795,1.077610965322281,0,0.5,-0.8028330964321138,65,115,66.37754705581757,,2011
63,Boston College,ACC,21-13,116.94431505847894,15,104.25008570288276,198,0.7894161630873175,63,21,13,9,7,9-7,0.6684816030782834,0.5546423022197493,0.7854672235603903,0.6684816030782834,0.5546423022197493,0.7854672235603903,0.7241757456054815,0.835477485311129,107.2366140726155,99.09688914843514,107.2366140726155,99.09688914843514,116.50854146662456,102.158545934832,115.04768722759725,104.03584172711663,0.760792501491308,10,0.0359206616531107,1110.0,1111.0,1023.8624999999998,1.0841299490898437,1.0851066427376725,0,0.5625,-0.13713827538221984,62,92,62.38164686044592,,2011
64,UTEP,CUSA,24-10,105.62193161663453,115,94.17995693359583,27,0.7889444345849032,64,24,10,11,5,11-5,0.5574748182195597,0.4806476156011786,0.5831749970277881,0.5574748182195597,0.4806476156011786,0.5831749970277881,0.8314621470396525,0.8560453310256558,104.44534688412926,102.17580258632654,104.44534688412926,102.17580258632654,104.75261492591888,94.34280603764036,103.69041951248872,91.4096240416732,0.8099488713254823,4,-0.0018903169890308602,1107.0,1018.0,1060.775,1.043576630293889,0.9596757087978128,0,0.6875,-1.4445419139612508,72,169,66.43833800455508,,2011
65,Oakland,Sum,24-10,117.86402936694574,10,105.10288973380003,224,0.7888165805487564,65,24,10,17,1,17-1,0.5462789479049407,0.7425812648949158,0.39650564452771697,0.5462789479049407,0.7425812648949158,0.39650564452771697,0.7702120144134286,0.5777747137439293,106.05206981922449,103.67064308943672,106.05206981922449,103.67064308943672,115.86975824602264,103.29522733191804,111.35547799492032,102.126710063716,0.7300552375284419,7,0.050670690163308274,1604.0,1349.0,1322.9375000000002,1.2124533471913825,1.01970047715784,0,0.9444444444444444,0.3654787286899033,46,66,71.23006819725168,,2011
66,UAB,CUSA,22-9,108.38386829960479,83,96.70782665348719,53,0.7876514490817546,66,22,9,12,4,12-4,0.5792479217836816,0.4967113354150188,0.629991570582001,0.5792479217836816,0.4967113354150188,0.629991570582001,0.8019133413669955,0.8038791002436051,104.98333728594869,101.4671912418716,104.98333728594869,101.4671912418716,108.5724600956577,95.18538445684894,104.60649437347774,106.09976692487756,0.4593391325374547,3,0.04151863791616339,1080.0,1007.0,1020.4999999999999,1.0583047525722686,0.9867711905928468,0,0.75,-0.06923433409359969,59,84,61.670540135756696,,2011
67,Charleston,SC,26-11,114.30465773983845,27,102.4484173804625,150,0.7789126045628393,67,26,11,14,4,14-4,0.501395554350089,0.5845548401877072,0.39228748721507395,0.501395554350089,0.5845548401877072,0.39228748721507395,0.8340499830754426,0.7703211795594911,103.65165166260155,103.41340530497152,103.65165166260155,103.41340530497152,113.64670041988926,104.28114195174587,127.22896306709745,105.78866618689047,0.8930486243977881,5,-0.009468570588432645,1413.0,1234.0,1205.9125,1.171726804390866,1.0232914908834596,0,0.7777777777777778,0,55,192,66.21806954154273,,2011
68,Iona,MAAC,25-12,113.68820015195017,32,102.22341125872487,144,0.7724921737109237,68,25,12,13,5,13-5,0.4704218422080607,0.5106893302772526,0.39955647302432873,0.4704218422080607,0.5106893302772526,0.39955647302432873,0.8678987890777458,0.8215504859177436,101.46456318456285,102.80374938081638,101.46456318456285,102.80374938081638,112.93071666481416,102.92401013755942,120.67822723738995,106.5104477303814,0.8078613806779972,1,-0.06979617526810833,1426.0,1233.0,1257.6625000000001,1.1338495025493722,0.9803902080248078,0,0.7222222222222222,-4.920453801016352,122,307,68.20691859918836,,2011
69,Southern Miss,CUSA,19-10,112.79538299286395,38,101.69213351881737,132,0.767043675726502,69,19,10,9,7,9-7,0.5653079147045419,0.46840504838843783,0.6330026996353152,0.5653079147045419,0.46840504838843783,0.6330026996353152,0.8225376044908764,0.8447988418667287,103.7620468702615,101.65863487914096,103.7620468702615,101.65863487914096,114.34893364713419,105.31148163352572,130.96961678435352,112.00411894950008,0.8580200648098647,1,-0.007281811051567555,1147.0,1115.0,1032.55,1.11084208997143,1.0798508546801608,0,0.5625,-2.5243280638845595,84,182,64.36501066619213,,2011
70,Cleveland St.,Horz,25-9,108.81070645916355,78,98.1188099292138,72,0.7666431130635895,70,25,9,13,5,13-5,0.5718901511378353,0.5861456347165294,0.5581274482168647,0.5718901511378353,0.5861456347165294,0.5581274482168647,0.8249579036123835,0.8004039248474093,105.14839289003496,102.01894597805061,105.14839289003496,102.01894597805061,110.05671133034578,97.67400329762677,106.59050459721767,105.17195938965006,0.5384424090372834,4,0.06313469243969472,1308.0,1187.0,1195.8625,1.0937712320605422,0.9925890309295593,0,0.7222222222222222,0.13402919831679133,50,44,65.06647548635824,,2011
71,California,P10,18-15,110.6244731912686,58,99.90936107969499,103,0.7634334671117697,71,18,15,10,8,10-8,0.7204956473372115,0.6507928214684467,0.7554226468364429,0.7204956473372115,0.6507928214684467,0.7554226468364429,0.7011793873821401,0.7353887113590162,109.23097467478196,98.84439010530527,109.23097467478196,98.84439010530527,116.83525824043889,103.71774524664474,123.22337293051315,116.24570662929979,0.6615849565746705,13,0.037874279568783864,1397.0,1380.0,1256.9,1.111464714774445,1.0979393746519213,0,0.5555555555555556,-1.6466546432230198,74,88,67.20666309693907,,2011
72,Nebraska,B12,19-13,104.28234108658148,145,94.59790551145375,31,0.7541495173145726,72,19,13,7,9,7-9,0.6037940029956552,0.34277081842366725,0.8049272217017086,0.6037940029956552,0.34277081842366725,0.8049272217017086,0.7500643931107661,0.9172490992823861,106.00364772003452,101.21526396391252,106.00364772003452,101.21526396391252,106.23432431599895,94.57205989354777,100.95853451008641,95.71859067210504,0.6486064805563286,9,0.00843111504141325,1047.0,1066.0,1038.7375,1.0079543676819216,1.0262458031985946,0,0.4375,-2.1433645908407586,82,144,62.23062977205164,,2011
73,Mississippi,SEC,20-14,112.8397689289155,36,102.40292755212113,148,0.7532675030501627,73,20,14,7,9,7-9,0.6082768301573068,0.49669895710110623,0.6827396935917099,0.6082768301573068,0.49669895710110623,0.6827396935917099,0.7797836299716371,0.8677808110534215,104.91823748448738,100.03962693805191,104.91823748448738,100.03962693805191,112.51876179498822,103.63821161700965,113.34789705663945,105.49399511264556,0.6954639273120541,6,-0.017768340076599443,1136.0,1138.0,1067.4375,1.0642309268692547,1.0661045728672638,0,0.4375,-3.267727162301346,92,211,66.07689642287284,,2011
74,Missouri St.,MVC,26-9,113.61555310173625,33,103.11134698622284,167,0.7531765014195846,74,26,9,15,3,15-3,0.5559920556006689,0.4962954525306471,0.5730064892687935,0.5559920556006689,0.4962954525306471,0.5730064892687935,0.8275654672046308,0.8443519774558225,103.97388700506131,101.57041954727907,103.97388700506131,101.57041954727907,111.88881306235561,100.04951277504634,107.30509973517334,90.14860413346355,0.8811632463450655,4,0.07794880882899347,1229.0,1117.0,1118.0125,1.0992721458838788,0.9990943750628906,0,0.8333333333333334,-0.09183707728913093,60,27,62.08517401868274,,2011
75,Oklahoma St.,B12,20-14,105.81936352549113,112,96.69032145785711,52,0.7383736114701389,75,20,14,6,10,6-10,0.6612728384244914,0.5025758733940779,0.763779426458846,0.6612728384244914,0.5025758733940779,0.763779426458846,0.720175440283497,0.8271898874230548,107.3354171272335,99.74610364546359,107.3354171272335,99.74610364546359,103.08115323085057,98.2494923274619,117.33844851368968,108.3908257144798,0.7134437691797691,11,0.06248404053699197,1067.0,1141.0,1086.2125,0.9823123928328941,1.0504390255129636,0,0.375,-1.3350892464476627,71,46,64.32303736857212,,2011
76,Oregon,P10,20-18,107.3977486186302,94,98.14964199006522,73,0.7379862830409973,76,20,18,7,11,7-11,0.6590771875523851,0.4722380304363582,0.7582316403018279,0.6590771875523851,0.4722380304363582,0.7582316403018279,0.7515086186197707,0.8483091398477215,107.57812891374405,100.1788570930225,107.57812891374405,100.1788570930225,106.2357632847027,97.24827707283195,116.00654251232946,104.74927561080267,0.7638465101743949,10,-0.02808226573588446,1202.0,1261.0,1203.7,0.9985876879621167,1.0476032233945334,0,0.3888888888888889,-5.679856033627931,130,238,66.60630568035147,,2011
77,Virginia,ACC,16-15,105.03556924572325,125,96.22145120195819,49,0.7326162984330333,77,16,15,7,9,7-9,0.6471107273279613,0.46519570584962816,0.7958329792829479,0.6471107273279613,0.46519570584962816,0.7958329792829479,0.7213994045087767,0.840544277835436,106.42364170145368,99.49868082444878,106.42364170145368,99.49868082444878,105.93394335068358,92.30805094717006,117.88115856593237,102.27852659984758,0.8365444099390135,12,-0.009409855689068602,949.0,995.0,986.1125000000001,0.9623648417396594,1.0090126633624459,0,0.4375,-3.642111015176568,100,191,59.27515163358826,,2011
78,Colorado St.,MWC,18-13,107.85665861945182,88,98.82863031572714,83,0.7320956818768427,78,18,13,9,7,9-7,0.6281721327581716,0.5347858054768837,0.6953947128272073,0.6281721327581716,0.5347858054768837,0.6953947128272073,0.7499056428528176,0.8067908774488047,106.51004146405229,100.06972314132929,106.51004146405229,100.06972314132929,106.36196726551626,95.43472955090313,112.74285231847067,100.6472174257287,0.7866942150184776,9,0.020849840012411525,1089.0,1074.0,1075.5,1.0125523012552302,0.99860529986053,0,0.5625,-1.8908858617014834,78,118,65.82826177087338,,2011
79,Baylor,B12,17-13,107.22528403697308,100,98.26409833788901,76,0.7317743231010413,79,17,13,7,9,7-9,0.5917395674929279,0.3802290795947123,0.7662171040893645,0.5917395674929279,0.3802290795947123,0.7662171040893645,0.7606559817003469,0.8848988765116641,104.78512616966815,100.38006879669176,104.78512616966815,100.38006879669176,107.11895170530043,97.76273022722931,115.23410399918451,105.92424964555383,0.7248757874182499,8,-0.016362942495181776,1050.0,1092.0,1043.2375,1.006482224804994,1.0467415137971938,0,0.4375,-3.4901809351194544,96,208,65.03087681923529,,2011
80,Iowa St.,B12,16-16,107.67462816073282,91,98.8767198418971,84,0.7271601624337228,80,16,16,3,13,3-13,0.5981324967924423,0.372570066378656,0.7971405234176027,0.5981324967924423,0.372570066378656,0.7971405234176027,0.743029469565767,0.8928418860553304,106.19057233351501,101.57365004307728,106.19057233351501,101.57365004307728,106.63151012296068,102.65749537093367,108.54160254368021,106.57953968020794,0.5522541822354028,8,-0.06296185187438397,1155.0,1293.0,1162.4125,0.9936231759379739,1.1123417891669267,0,0.1875,-5.2789079024521515,125,296,69.00744610155684,,2011
81,Iowa,B10,11-20,105.05684237827387,123,96.5705719169398,51,0.7248436089498221,81,11,20,4,14,4-14,0.7081471469498598,0.46768486748010146,0.8617853117418963,0.7081471469498598,0.46768486748010146,0.8617853117418963,0.6696433396050983,0.871361541204898,109.69530106308761,99.37147034251342,109.69530106308761,99.37147034251342,106.45320470271257,98.24854154070525,116.19312923308784,108.08703501654949,0.6967025832435721,15,-0.10044976544121637,1173.0,1311.0,1191.4999999999998,0.984473352916492,1.1002937473772558,0,0.2222222222222222,-6.837565572013801,152,331,66.52803618485095,,2011
82,Princeton,Ivy,24-7,107.23013174419258,99,98.63025187679415,81,0.7234003183826971,82,24,7,12,2,12-2,0.48051452972361763,0.4907609268093201,0.41976025847247694,0.48051452972361763,0.4907609268093201,0.41976025847247694,0.8468623635235218,0.8321515996612939,104.2192419513588,104.42419351468726,104.2192419513588,104.42419351468726,105.0551534288128,96.7516998917503,106.91609211614504,98.8228478481858,0.7120227458030945,2,0.08999083584675827,960.0,842.0,885.4625000000001,1.0841791719016898,0.950915482022107,0,0.8571428571428571,-0.1102372781625045,61,21,62.41152858794214,,2011
