Season,TeamID,Wins,Games,PPG,OppPPG,Losses,WinPct,PointDiff,HomeWinPct,AwayWinPct,eFG,FTA_Rate,TOV_Rate,ORB_Rate,TRB,Ast,Stl,Blk,PF,SeedNum,Region,ConfAbbrev,POM_Rank,SAG_Rank,RPI_Rank,DOK_Rank,COL_Rank
2002,1162,10,26,54.84615384615385,57.26923076923077,16,0.38461538461538464,-2.42307692307692,0.4,0.3076923076923077,,,,,,,,,,,,ivy,,,,,
2002,1163,24,30,77.93333333333334,68.8,6,0.8,9.13333333333334,0.9285714285714286,0.7,,,,,,,,,,2.0,W,big_east,,,,,
2002,1164,5,30,58.2,69.13333333333334,25,0.16666666666666666,-10.933333333333337,0.3,0.07692307692307693,,,,,,,,,,,,meac,,,,,
2002,1165,4,26,56.96153846153846,67.38461538461539,22,0.15384615384615385,-10.423076923076927,0.2727272727272727,0.07142857142857142,,,,,,,,,,,,ivy,,,,,
2002,1166,22,30,75.93333333333334,68.1,8,0.7333333333333333,7.833333333333343,0.8,0.5833333333333334,,,,,,,,,,12.0,X,mvc,,,,,
2002,1168,4,26,61.65384615384615,72.0,22,0.15384615384615385,-10.346153846153847,0.25,0.07142857142857142,,,,,,,,,,,,big_west,,,,,
2002,1169,11,27,67.03703703703704,70.33333333333333,16,0.4074074074074074,-3.2962962962962905,0.5,0.35714285714285715,,,,,,,,,,,,big_west,,,,,
2002,1170,5,24,71.41666666666667,78.79166666666667,19,0.20833333333333334,-7.375,0.5,0.0,,,,,,,,,,,,big_sky,,,,,
2002,1171,8,26,61.88461538461539,70.1923076923077,18,0.3076923076923077,-8.307692307692307,0.25,0.3333333333333333,,,,,,,,,,,,ivy,,,,,
2002,1172,18,27,68.07407407407408,68.0,9,0.6666666666666666,0.07407407407407618,0.8,0.5384615384615384,,,,,,,,,,13.0,Z,southern,,,,,
2002,1173,20,30,73.33333333333333,63.43333333333333,10,0.6666666666666666,9.899999999999999,0.8,0.5,,,,,,,,,,,,a_ten,,,,,
2002,1174,14,30,66.73333333333333,66.9,16,0.4666666666666667,-0.1666666666666714,0.6666666666666666,0.3076923076923077,,,,,,,,,,,,caa,,,,,
2002,1175,16,29,64.82758620689656,63.6551724137931,13,0.5517241379310345,1.172413793103452,0.7,0.47058823529411764,,,,,,,,,,,,meac,,,,,
2002,1176,6,25,63.2,69.76,19,0.24,-6.560000000000002,0.36363636363636365,0.15384615384615385,,,,,,,,,,,,sun_belt,,,,,
2002,1177,9,28,70.75,76.35714285714286,19,0.32142857142857145,-5.607142857142861,0.38461538461538464,0.18181818181818182,,,,,,,,,,,,cusa,,,,,
2002,1178,18,30,65.6,63.833333333333336,12,0.6,1.7666666666666586,0.9166666666666666,0.4666666666666667,,,,,,,,,,,,horizon,,,,,
2002,1179,14,29,69.20689655172414,70.82758620689656,15,0.4827586206896552,-1.6206896551724128,0.6923076923076923,0.2857142857142857,,,,,,,,,,,,mvc,,,,,
2002,1180,14,28,72.85714285714286,73.28571428571429,14,0.5,-0.4285714285714306,0.8333333333333334,0.23076923076923078,,,,,,,,,,,,caa,,,,,
2002,1181,29,32,89.71875,69.78125,3,0.90625,19.9375,1.0,0.7,,,,,,,,,,1.0,Y,acc,,,,,
2002,1182,9,28,64.0,72.14285714285714,19,0.32142857142857145,-8.142857142857139,0.5384615384615384,0.14285714285714285,,,,,,,,,,,,a_ten,,,,,
2002,1183,12,28,72.96428571428571,79.32142857142857,16,0.42857142857142855,-6.357142857142861,0.7,0.26666666666666666,,,,,,,,,,,,ovc,,,,,
2002,1184,3,23,70.1304347826087,81.91304347826087,20,0.13043478260869565,-11.782608695652172,0.3333333333333333,0.0,,,,,,,,,,,,ovc,,,,,
2002,1185,5,29,65.82758620689656,79.86206896551724,24,0.1724137931034483,-14.034482758620683,0.21428571428571427,0.08333333333333333,,,,,,,,,,,,mac,,,,,
2002,1186,15,28,68.42857142857143,69.21428571428571,13,0.5357142857142857,-0.7857142857142776,0.6666666666666666,0.42857142857142855,,,,,,,,,,,,big_sky,,,,,
2002,1187,9,27,63.333333333333336,70.77777777777777,18,0.3333333333333333,-7.444444444444436,0.5833333333333334,0.0,,,,,,,,,,,,cusa,,,,,
2002,1189,10,25,68.04,74.4,15,0.4,-6.359999999999999,0.7777777777777778,0.07692307692307693,,,,,,,,,,,,big_south,,,,,
2002,1190,15,25,78.88,74.08,10,0.6,4.799999999999997,0.9,0.42857142857142855,,,,,,,,,,,,southern,,,,,
2002,1191,7,28,67.60714285714286,76.64285714285714,21,0.25,-9.035714285714278,0.42857142857142855,0.07692307692307693,,,,,,,,,,,,mvc,,,,,
2002,1192,4,29,71.48275862068965,80.75862068965517,25,0.13793103448275862,-9.275862068965523,0.16666666666666666,0.14285714285714285,,,,,,,,,,,,nec,,,,,
2002,1193,12,29,71.65517241379311,73.0,17,0.41379310344827586,-1.3448275862068897,0.5833333333333334,0.26666666666666666,,,,,,,,,,,,maac,,,,,
2002,1194,18,28,73.53571428571429,71.82142857142857,10,0.6428571428571429,1.7142857142857224,0.75,0.46153846153846156,,,,,,,,,,15.0,Y,a_sun,,,,,
2002,1196,22,30,80.43333333333334,66.03333333333333,8,0.7333333333333333,14.400000000000006,0.8666666666666667,0.6,,,,,,,,,,5.0,X,sec,,,,,
2002,1197,9,28,66.53571428571429,73.60714285714286,19,0.32142857142857145,-7.071428571428569,0.6666666666666666,0.16666666666666666,,,,,,,,,,,,meac,,,,,
2002,1198,8,28,62.17857142857143,67.10714285714286,20,0.2857142857142857,-4.928571428571431,0.5,0.08333333333333333,,,,,,,,,,,,sun_belt,,,,,
2002,1199,10,27,70.77777777777777,75.62962962962963,17,0.37037037037037035,-4.851851851851862,0.5714285714285714,0.09090909090909091,,,,,,,,,,,,acc,,,,,
2002,1200,8,28,70.71428571428571,78.53571428571429,20,0.2857142857142857,-7.821428571428584,0.5,0.14285714285714285,,,,,,,,,,,,a_ten,,,,,
2002,1201,18,32,72.34375,70.53125,14,0.5625,1.8125,0.7333333333333333,0.38461538461538464,,,,,,,,,,,,wac,,,,,
2002,1202,13,26,66.96153846153847,67.34615384615384,13,0.5,-0.3846153846153726,0.7,0.25,,,,,,,,,,,,southern,,,,,
2002,1203,12,28,69.5,75.21428571428571,16,0.42857142857142855,-5.714285714285708,0.5454545454545454,0.2727272727272727,,,,,,,,,,,,a_ten,,,,,
2002,1204,11,22,78.45454545454545,76.9090909090909,11,0.5,1.5454545454545467,0.8,0.2727272727272727,,,,,,,,,,,,southern,,,,,
2002,1206,19,28,70.0,66.46428571428571,9,0.6785714285714286,3.535714285714292,0.8461538461538461,0.5384615384615384,,,,,,,,,,,,caa,,,,,
2002,1207,18,29,80.17241379310344,71.20689655172414,11,0.6206896551724138,8.965517241379303,0.6875,0.6,,,,,,,,,,,,big_east,,,,,
2002,1208,21,30,76.16666666666667,70.86666666666666,9,0.7,5.300000000000011,0.8571428571428571,0.5,,,,,,,,,,3.0,W,sec,,,,,
2002,1209,19,29,77.37931034482759,73.55172413793103,10,0.6551724137931034,3.827586206896555,0.7692307692307693,0.5833333333333334,,,,,,,,,,,,a_sun,,,,,
2002,1210,15,31,76.45161290322581,76.64516129032258,16,0.4838709677419355,-0.1935483870967687,0.5882352941176471,0.4,,,,,,,,,,,,acc,,,,,
2002,1211,28,31,80.83870967741936,67.03225806451613,3,0.9032258064516129,13.806451612903231,1.0,0.8461538461538461,,,,,,,,,,6.0,Z,wcc,,,,,
2002,1212,8,27,78.03703703703704,87.88888888888889,19,0.2962962962962963,-9.851851851851848,0.6363636363636364,0.0625,,,,,,,,,,,,swac,,,,,
2002,1214,25,31,79.7741935483871,70.64516129032258,6,0.8064516129032258,9.129032258064527,1.0,0.7333333333333333,,,,,,,,,,15.0,W,meac,,,,,
2002,1216,14,32,60.90625,65.53125,18,0.4375,-4.625,0.6153846153846154,0.3333333333333333,,,,,,,,,,,,aec,,,,,
2002,1217,14,26,64.07692307692308,64.61538461538461,12,0.5384615384615384,-0.538461538461533,0.75,0.3076923076923077,,,,,,,,,,,,ivy,,,,,
2002,1218,27,32,72.15625,62.84375,5,0.84375,9.3125,0.9411764705882353,0.7,,,,,,,,,,10.0,Z,wac,,,,,
2002,1219,9,26,68.11538461538461,75.92307692307692,17,0.34615384615384615,-7.807692307692307,0.46153846153846156,0.1,,,,,,,,,,,,big_south,,,,,
2002,1220,12,32,65.8125,70.3125,20,0.375,-4.5,0.5454545454545454,0.07692307692307693,,,,,,,,,,,,caa,,,,,
2002,1221,18,32,63.25,59.3125,14,0.5625,3.9375,0.75,0.42857142857142855,,,,,,,,,,16.0,X,patriot,,,,,
2002,1222,17,31,72.41935483870968,73.19354838709677,14,0.5483870967741935,-0.774193548387089,0.6428571428571429,0.5,,,,,,,,,,,,cusa,,,,,
2002,1224,18,31,74.93548387096774,73.12903225806451,13,0.5806451612903226,1.8064516129032313,0.8333333333333334,0.3333333333333333,,,,,,,,,,,,meac,,,,,
2002,1225,8,27,54.0,62.666666666666664,19,0.2962962962962963,-8.666666666666664,0.3076923076923077,0.3076923076923077,,,,,,,,,,,,big_west,,,,,
2002,1226,7,24,69.33333333333333,75.25,17,0.2916666666666667,-5.916666666666671,0.6,0.07692307692307693,,,,,,,,,,,,big_sky,,,,,
2002,1227,17,30,71.73333333333333,71.43333333333334,13,0.5666666666666667,0.29999999999999716,0.8181818181818182,0.16666666666666666,,,,,,,,,,15.0,Z,horizon,,,,,
2002,1228,23,31,77.2258064516129,68.25806451612904,8,0.7419354838709677,8.967741935483858,0.9230769230769231,0.45454545454545453,,,,,,,,,,4.0,X,big_ten,,,,,
2002,1229,17,31,67.12903225806451,67.90322580645162,14,0.5483870967741935,-0.7741935483871032,0.8461538461538461,0.3076923076923077,,,,,,,,,,,,mvc,,,,,
2002,1231,19,30,69.16666666666667,61.9,11,0.6333333333333333,7.266666666666673,0.9090909090909091,0.5454545454545454,,,,,,,,,,5.0,Y,big_ten,,,,,
2002,1232,6,28,61.785714285714285,67.96428571428571,22,0.21428571428571427,-6.1785714285714235,0.2857142857142857,0.15384615384615385,,,,,,,,,,,,mvc,,,,,
2002,1233,13,30,71.06666666666666,72.4,17,0.43333333333333335,-1.3333333333333428,0.45454545454545453,0.38461538461538464,,,,,,,,,,,,maac,,,,,
2002,1234,19,34,72.94117647058823,68.26470588235294,15,0.5588235294117647,4.67647058823529,0.8125,0.25,,,,,,,,,,,,big_ten,,,,,
2002,1235,11,30,69.9,70.76666666666667,19,0.36666666666666664,-0.86666666666666,0.625,0.0,,,,,,,,,,,,big_twelve,,,,,
2002,1237,12,27,72.92592592592592,74.70370370370371,15,0.4444444444444444,-1.7777777777777857,0.5,0.3333333333333333,,,,,,,,,,,,mid_cont,,,,,
2002,1238,9,28,73.10714285714286,78.5,19,0.32142857142857145,-5.392857142857139,0.46153846153846156,0.2,,,,,,,,,,,,swac,,,,,
2002,1239,14,26,69.96153846153847,67.96153846153847,12,0.5384615384615384,2.0,0.7272727272727273,0.5,,,,,,,,,,,,a_sun,,,,,
2002,1240,10,26,70.26923076923077,73.1923076923077,16,0.38461538461538464,-2.92307692307692,0.5454545454545454,0.23076923076923078,,,,,,,,,,,,a_sun,,,,,
2002,1241,13,28,69.5,69.32142857142857,15,0.4642857142857143,0.1785714285714306,0.5454545454545454,0.3076923076923077,,,,,,,,,,,,caa,,,,,
2002,1242,27,30,91.03333333333333,75.06666666666666,3,0.9,15.966666666666669,1.0,0.9090909090909091,,,,,,,,,,1.0,X,big_twelve,,,,,
2002,1243,12,28,68.21428571428571,71.17857142857143,16,0.42857142857142855,-2.9642857142857224,0.6875,0.0,,,,,,,,,,,,big_twelve,,,,,
2002,1245,26,31,75.96774193548387,63.354838709677416,5,0.8387096774193549,12.612903225806456,1.0,0.7692307692307693,,,,,,,,,,10.0,Y,mac,,,,,
2002,1246,19,28,75.14285714285714,67.57142857142857,9,0.6785714285714286,7.571428571428569,0.7857142857142857,0.5555555555555556,,,,,,,,,,4.0,W,sec,,,,,
2002,1247,15,32,66.5,68.375,17,0.46875,-1.875,0.5384615384615384,0.36363636363636365,,,,,,,,,,,,a_ten,,,,,
2002,1248,14,28,72.0,72.28571428571429,14,0.5,-0.2857142857142918,0.6666666666666666,0.35714285714285715,,,,,,,,,,,,patriot,,,,,
2002,1249,14,28,70.10714285714286,71.57142857142857,14,0.5,-1.4642857142857082,0.5,0.42857142857142855,,,,,,,,,,,,southland,,,,,
2002,1250,4,27,65.85185185185185,73.51851851851852,23,0.14814814814814814,-7.666666666666671,0.2727272727272727,0.06666666666666667,,,,,,,,,,,,patriot,,,,,
2002,1251,2,25,63.68,78.44,23,0.08,-14.759999999999998,0.1,0.08333333333333333,,,,,,,,,,,,big_south,,,,,
2002,1253,11,28,69.60714285714286,73.17857142857143,17,0.39285714285714285,-3.5714285714285694,0.4166666666666667,0.3076923076923077,,,,,,,,,,,,big_west,,,,,
2002,1254,5,27,76.11111111111111,91.5925925925926,22,0.18518518518518517,-15.481481481481481,0.23076923076923078,0.15384615384615385,,,,,,,,,,,,nec,,,,,
2002,1256,18,27,71.25925925925925,66.81481481481481,9,0.6666666666666666,4.444444444444443,0.8181818181818182,0.6,,,,,,,,,,,,wac,,,,,
2002,1257,18,30,76.76666666666667,72.06666666666666,12,0.6,4.700000000000003,0.8823529411764706,0.2,,,,,,,,,,,,cusa,,,,,
2002,1258,8,28,68.60714285714286,75.96428571428571,20,0.2857142857142857,-7.357142857142847,0.3076923076923077,0.25,,,,,,,,,,,,wcc,,,,,
2002,1259,5,28,58.892857142857146,69.89285714285714,23,0.17857142857142858,-10.999999999999993,0.25,0.13333333333333333,,,,,,,,,,,,maac,,,,,
2002,1260,15,28,71.67857142857143,70.67857142857143,13,0.5357142857142857,1.0,0.8181818181818182,0.2857142857142857,,,,,,,,,,,,horizon,,,,,
2002,1261,17,31,68.7741935483871,63.806451612903224,14,0.5483870967741935,4.967741935483879,0.75,0.2222222222222222,,,,,,,,,,,,sec,,,,,
2002,1263,11,29,63.275862068965516,66.65517241379311,18,0.3793103448275862,-3.3793103448275943,0.36363636363636365,0.38461538461538464,,,,,,,,,,,,aec,,,,,
2002,1264,20,28,75.25,66.39285714285714,8,0.7142857142857143,8.857142857142861,0.9230769230769231,0.5,,,,,,,,,,,,maac,,,,,
2002,1265,19,28,74.25,67.42857142857143,9,0.6785714285714286,6.821428571428569,0.7142857142857143,0.6428571428571429,,,,,,,,,,,,maac,,,,,
2002,1266,26,32,73.25,60.40625,6,0.8125,12.84375,1.0,0.45454545454545453,,,,,,,,,,5.0,W,cusa,,,,,
2002,1267,13,28,76.39285714285714,79.03571428571429,15,0.4642857142857143,-2.642857142857153,0.6666666666666666,0.3076923076923077,,,,,,,,,,,,mac,,,,,
2002,1268,26,30,85.3,71.16666666666667,4,0.8666666666666667,14.133333333333326,1.0,0.7777777777777778,,,,,,,,,,1.0,W,acc,,,,,
2002,1269,13,29,64.3103448275862,65.86206896551724,16,0.4482758620689655,-1.551724137931032,0.5714285714285714,0.25,,,,,,,,,,,,a_ten,,,,,
2002,1270,20,28,69.85714285714286,64.03571428571429,8,0.7142857142857143,5.821428571428569,1.0,0.5,,,,,,,,,,14.0,X,southland,,,,,
2002,1271,11,29,65.86206896551724,72.37931034482759,18,0.3793103448275862,-6.517241379310349,0.5,0.29411764705882354,,,,,,,,,,,,meac,,,,,
2002,1272,21,30,80.06666666666666,69.33333333333333,9,0.7,10.733333333333334,0.8823529411764706,0.6,,,,,,,,,,,,cusa,,,,,
2002,1273,5,28,66.10714285714286,77.85714285714286,23,0.17857142857142858,-11.75,0.36363636363636365,0.0,,,,,,,,,,,,a_sun,,,,,
2002,1274,24,31,74.6774193548387,66.54838709677419,7,0.7741935483870968,8.129032258064512,0.8666666666666667,0.5555555555555556,,,,,,,,,,5.0,Z,big_east,,,,,
2002,1275,13,31,63.903225806451616,66.38709677419355,18,0.41935483870967744,-2.483870967741936,0.7142857142857143,0.15384615384615385,,,,,,,,,,,,mac,,,,,
2002,1276,10,28,66.42857142857143,71.07142857142857,18,0.35714285714285715,-4.642857142857139,0.5714285714285714,0.09090909090909091,,,,,,,,,,,,big_ten,,,,,
2002,1277,18,29,69.34482758620689,63.48275862068966,11,0.6206896551724138,5.862068965517231,0.875,0.4444444444444444,,,,,,,,,,10.0,W,big_ten,,,,,
2002,1278,17,29,74.75862068965517,69.72413793103448,12,0.5862068965517241,5.0344827586206975,0.8125,0.2727272727272727,,,,,,,,,,,,big_ten,,,,,
2002,1279,18,28,72.28571428571429,64.5,10,0.6428571428571429,7.785714285714292,0.9230769230769231,0.3,,,,,,,,,,9.0,Z,sec,,,,,
2002,1280,26,33,74.18181818181819,66.9090909090909,7,0.7878787878787878,7.2727272727272805,0.9333333333333333,0.5833333333333334,,,,,,,,,,3.0,X,sec,,,,,
2002,1281,21,32,79.5,72.15625,11,0.65625,7.34375,0.8235294117647058,0.4,,,,,,,,,,12.0,Z,big_twelve,,,,,
2002,1282,15,26,63.11538461538461,62.15384615384615,11,0.5769230769230769,0.9615384615384599,0.6153846153846154,0.6,,,,,,,,,,,,mid_cont,,,,,
2002,1283,17,32,70.84375,68.21875,15,0.53125,2.625,0.8,0.3333333333333333,,,,,,,,,,,,mvc,,,,,
2002,1284,18,30,68.4,68.1,12,0.6,0.30000000000001137,0.6666666666666666,0.5714285714285714,,,,,,,,,,,,nec,,,,,
2002,1285,14,28,71.57142857142857,73.46428571428571,14,0.5,-1.8928571428571388,0.6363636363636364,0.3333333333333333,,,,,,,,,,15.0,X,big_sky,,,,,
2002,1286,16,25,69.8,66.44,9,0.64,3.3599999999999994,0.7272727272727273,0.5833333333333334,,,,,,,,,,,,big_sky,,,,,
2002,1287,14,25,75.52,75.56,11,0.56,-0.04000000000000625,0.8181818181818182,0.38461538461538464,,,,,,,,,,,,ovc,,,,,
2002,1288,3,28,65.35714285714286,77.0,25,0.10714285714285714,-11.642857142857139,0.1111111111111111,0.058823529411764705,,,,,,,,,,,,meac,,,,,
2002,1289,2,24,56.458333333333336,81.0,22,0.08333333333333333,-24.541666666666664,0.3333333333333333,0.0,,,,,,,,,,,,ind,,,,,
2002,1290,11,27,76.74074074074075,79.14814814814815,16,0.4074074074074074,-2.4074074074074048,0.7,0.26666666666666666,,,,,,,,,,,,swac,,,,,
2002,1291,3,27,60.74074074074074,75.85185185185185,24,0.1111111111111111,-15.111111111111107,0.15384615384615385,0.07142857142857142,,,,,,,,,,,,nec,,,,,
2002,1292,12,27,64.29629629629629,67.0,15,0.4444444444444444,-2.7037037037037095,0.8333333333333334,0.07692307692307693,,,,,,,,,,,,sun_belt,,,,,
2002,1293,17,28,77.53571428571429,74.25,11,0.6071428571428571,3.285714285714292,0.75,0.38461538461538464,,,,,,,,,,14.0,W,ovc,,,,,
2002,1296,11,27,77.29629629629629,79.66666666666667,16,0.4074074074074074,-2.370370370370381,0.5,0.3076923076923077,,,,,,,,,,,,mac,,,,,
2002,1298,9,29,69.10344827586206,72.51724137931035,20,0.3103448275862069,-3.4137931034482847,0.5384615384615384,0.16666666666666666,,,,,,,,,,,,patriot,,,,,
2002,1299,10,27,67.33333333333333,73.11111111111111,17,0.37037037037037035,-5.777777777777786,0.6,0.25,,,,,,,,,,,,meac,,,,,
2002,1301,22,32,75.6875,67.78125,10,0.6875,7.90625,0.7777777777777778,0.5454545454545454,,,,,,,,,,7.0,W,acc,,,,,
2002,1304,12,27,69.92592592592592,71.5925925925926,15,0.4444444444444444,-1.6666666666666714,0.7333333333333333,0.09090909090909091,,,,,,,,,,,,big_twelve,,,,,
2002,1305,16,29,73.27586206896552,72.37931034482759,13,0.5517241379310345,0.8965517241379359,0.6923076923076923,0.42857142857142855,,,,,,,,,,,,wac,,,,,
2002,1306,10,27,68.11111111111111,75.4074074074074,17,0.37037037037037035,-7.2962962962962905,0.46153846153846156,0.3076923076923077,,,,,,,,,,,,aec,,,,,
2002,1307,16,29,73.93103448275862,70.24137931034483,13,0.5517241379310345,3.6896551724137936,0.7368421052631579,0.2,,,,,,,,,,,,mwc,,,,,
2002,1308,18,29,76.27586206896552,72.41379310344827,11,0.6206896551724138,3.8620689655172526,0.7142857142857143,0.45454545454545453,,,,,,,,,,,,sun_belt,,,,,
2002,1309,13,27,65.44444444444444,68.07407407407408,14,0.48148148148148145,-2.6296296296296333,0.6363636363636364,0.42857142857142855,,,,,,,,,,,,sun_belt,,,,,
2002,1310,18,32,74.03125,72.9375,14,0.5625,1.09375,0.6666666666666666,0.38461538461538464,,,,,,,,,,,,maac,,,,,
2002,1311,1,26,59.07692307692308,79.07692307692308,25,0.038461538461538464,-20.0,0.09090909090909091,0.0,,,,,,,,,,,,southland,,,,,
2002,1313,10,29,68.86206896551724,76.0,19,0.3448275862068966,-7.137931034482762,0.5,0.29411764705882354,,,,,,,,,,,,meac,,,,,
2002,1314,8,28,72.21428571428571,78.85714285714286,20,0.2857142857142857,-6.642857142857153,0.4,0.1,,,,,,,,,,,,acc,,,,,
2002,1317,12,25,76.0,78.0,13,0.48,-2.0,0.7,0.3076923076923077,,,,,,,,,,,,sun_belt,,,,,
2002,1318,7,28,71.03571428571429,75.10714285714286,21,0.25,-4.071428571428569,0.36363636363636365,0.21428571428571427,,,,,,,,,,,,aec,,,,,
2002,1319,11,25,66.84,69.32,14,0.44,-2.4799999999999898,0.7,0.2857142857142857,,,,,,,,,,,,big_sky,,,,,
2002,1320,14,29,70.89655172413794,73.03448275862068,15,0.4827586206896552,-2.1379310344827474,0.6666666666666666,0.3076923076923077,,,,,,,,,,,,mvc,,,,,
2002,1321,16,29,59.62068965517241,59.13793103448276,13,0.5517241379310345,0.48275862068965125,0.7692307692307693,0.3,,,,,,,,,,,,big_ten,,,,,
2002,1322,12,30,71.96666666666667,75.83333333333333,18,0.4,-3.86666666666666,0.6,0.29411764705882354,,,,,,,,,,,,southland,,,,,
2002,1323,20,30,78.13333333333334,68.36666666666666,10,0.6666666666666666,9.76666666666668,0.6923076923076923,0.6363636363636364,,,,,,,,,,8.0,Y,big_east,,,,,
2002,1324,16,28,75.03571428571429,73.92857142857143,12,0.5714285714285714,1.1071428571428612,0.9,0.42857142857142855,,,,,,,,,,,,mid_cont,,,,,
2002,1325,17,28,75.14285714285714,71.92857142857143,11,0.6071428571428571,3.214285714285708,0.6153846153846154,0.6153846153846154,,,,,,,,,,,,mac,,,,,
2002,1326,23,30,74.2,64.36666666666666,7,0.7666666666666667,9.833333333333343,0.8823529411764706,0.5,,,,,,,,,,4.0,Z,big_ten,,,,,
2002,1328,27,31,78.2258064516129,64.0,4,0.8709677419354839,14.225806451612897,1.0,0.6363636363636364,,,,,,,,,,2.0,Z,big_twelve,,,,,
2002,1329,23,31,72.0,63.903225806451616,8,0.7419354838709677,8.096774193548384,0.8666666666666667,0.5,,,,,,,,,,7.0,Y,big_twelve,,,,,
2002,1330,13,29,67.13793103448276,66.55172413793103,16,0.4482758620689655,0.5862068965517295,0.6,0.23076923076923078,,,,,,,,,,,,caa,,,,,
2002,1331,17,30,76.26666666666667,69.93333333333334,13,0.5666666666666667,6.333333333333329,0.75,0.38461538461538464,,,,,,,,,,,,mid_cont,,,,,
2002,1332,22,30,86.4,72.23333333333333,8,0.7333333333333333,14.166666666666671,1.0,0.4166666666666667,,,,,,,,,,2.0,X,pac_ten,,,,,
2002,1333,9,26,63.30769230769231,67.1923076923077,17,0.34615384615384615,-3.884615384615387,0.46153846153846156,0.2727272727272727,,,,,,,,,,,,pac_ten,,,,,
2002,1334,18,28,69.42857142857143,65.21428571428571,10,0.6428571428571429,4.214285714285722,0.8333333333333334,0.46153846153846156,,,,,,,,,,,,big_west,,,,,
2002,1335,25,31,73.12903225806451,63.12903225806452,6,0.8064516129032258,9.999999999999993,0.8125,0.8333333333333334,,,,,,,,,,11.0,Y,ivy,,,,,
2002,1336,7,28,63.464285714285715,72.46428571428571,21,0.25,-8.999999999999993,0.42857142857142855,0.0,,,,,,,,,,,,big_ten,,,,,
2002,1337,21,29,80.93103448275862,75.20689655172414,8,0.7241379310344828,5.724137931034477,0.9090909090909091,0.5384615384615384,,,,,,,,,,10.0,X,wcc,,,,,
2002,1338,26,31,72.12903225806451,61.806451612903224,5,0.8387096774193549,10.322580645161288,0.9375,0.7777777777777778,,,,,,,,,,3.0,Y,big_east,,,,,
2002,1339,6,30,71.8,80.26666666666667,24,0.2,-8.466666666666669,0.35714285714285715,0.08333333333333333,,,,,,,,,,,,wcc,,,,,
2002,1340,11,27,72.55555555555556,79.51851851851852,16,0.4074074074074074,-6.962962962962962,0.4,0.35714285714285715,,,,,,,,,,,,big_sky,,,,,
2002,1341,9,28,72.03571428571429,84.96428571428571,19,0.32142857142857145,-12.928571428571416,0.5454545454545454,0.13333333333333333,,,,,,,,,,,,swac,,,,,
2002,1343,15,26,59.07692307692308,58.30769230769231,11,0.5769230769230769,0.7692307692307736,0.8333333333333334,0.45454545454545453,,,,,,,,,,,,ivy,,,,,
2002,1344,15,31,71.38709677419355,69.74193548387096,16,0.4838709677419355,1.6451612903225907,0.6875,0.18181818181818182,,,,,,,,,,,,big_east,,,,,
2002,1345,13,31,71.12903225806451,71.45161290322581,18,0.41935483870967744,-0.32258064516129537,0.6875,0.1111111111111111,,,,,,,,,,,,big_ten,,,,,
2002,1346,14,30,79.0,78.76666666666667,16,0.4666666666666667,0.23333333333333428,0.6666666666666666,0.29411764705882354,,,,,,,,,,,,nec,,,,,
2002,1347,14,30,70.5,68.1,16,0.4666666666666667,2.4000000000000057,0.75,0.23076923076923078,,,,,,,,,,,,big_south,,,,,
2002,1348,8,28,61.82142857142857,71.0,20,0.2857142857142857,-9.17857142857143,0.4166666666666667,0.2,,,,,,,,,,,,a_ten,,,,,
2002,1349,10,29,65.75862068965517,70.06896551724138,19,0.3448275862068966,-4.310344827586206,0.5333333333333333,0.15384615384615385,,,,,,,,,,,,wac,,,,,
2002,1350,19,32,62.8125,61.5625,13,0.59375,1.25,0.6923076923076923,0.5,,,,,,,,,,,,a_ten,,,,,
2002,1351,17,28,70.67857142857143,66.25,11,0.6071428571428571,4.428571428571431,0.7692307692307693,0.5,,,,,,,,,,,,maac,,,,,
2002,1352,12,30,69.2,74.26666666666667,18,0.4,-5.066666666666663,0.5333333333333333,0.2857142857142857,,,,,,,,,,,,nec,,,,,
2002,1353,18,30,67.73333333333333,66.0,12,0.6,1.7333333333333343,0.9375,0.2,,,,,,,,,,,,big_east,,,,,
2002,1354,14,29,68.96551724137932,73.17241379310344,15,0.4827586206896552,-4.206896551724128,0.6,0.4666666666666667,,,,,,,,,,,,meac,,,,,
2002,1356,26,33,75.9090909090909,67.0,7,0.7878787878787878,8.909090909090907,1.0,0.6428571428571429,,,,,,,,,,11.0,W,mvc,,,,,
2002,1357,8,28,75.28571428571429,80.17857142857143,20,0.2857142857142857,-4.892857142857139,0.36363636363636365,0.21428571428571427,,,,,,,,,,,,nec,,,,,
2002,1358,14,28,74.64285714285714,73.21428571428571,14,0.5,1.4285714285714306,0.6,0.35714285714285715,,,,,,,,,,,,southland,,,,,
2002,1359,15,29,60.51724137931034,60.275862068965516,14,0.5172413793103449,0.24137931034482563,0.75,0.35714285714285715,,,,,,,,,,,,a_sun,,,,,
2002,1360,14,27,74.77777777777777,71.88888888888889,13,0.5185185185185185,2.8888888888888857,0.5333333333333333,0.45454545454545453,,,,,,,,,,,,wcc,,,,,
2002,1361,18,29,73.13793103448276,70.41379310344827,11,0.6206896551724138,2.724137931034491,0.7692307692307693,0.38461538461538464,,,,,,,,,,13.0,X,mwc,,,,,
2002,1362,11,25,70.32,71.32,14,0.44,-1.0,0.45454545454545453,0.38461538461538464,,,,,,,,,,,,wcc,,,,,
