Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WTeamName,LTeamName,Wins_W,Games_W,PPG_W,OppPPG_W,Losses_W,WinPct_W,PointDiff_W,HomeWinPct_W,AwayWinPct_W,eFG_W,FTA_Rate_W,TOV_Rate_W,ORB_Rate_W,TRB_W,Ast_W,Stl_W,Blk_W,PF_W,SeedNum_W,Region_W,ConfAbbrev_W,POM_Rank_W,SAG_Rank_W,RPI_Rank_W,DOK_Rank_W,COL_Rank_W,Wins_L,Games_L,PPG_L,OppPPG_L,Losses_L,WinPct_L,PointDiff_L,HomeWinPct_L,AwayWinPct_L,eFG_L,FTA_Rate_L,TOV_Rate_L,ORB_Rate_L,TRB_L,Ast_L,Stl_L,Blk_L,PF_L,SeedNum_L,Region_L,ConfAbbrev_L,POM_Rank_L,SAG_Rank_L,RPI_Rank_L,DOK_Rank_L,COL_Rank_L,SeedDiff,WinPctDiff,PointDiffDiff,eFGDiff,TOV_RateDiff
1991,137,1185,76,1280,56,N,0,E Michigan,Mississippi St,22,28,77.39285714285714,66.89285714285714,6,0.7857142857142857,10.5,0.9090909090909091,0.6153846153846154,,,,,,,,,,12.0,W,mac,,,,,,20,28,81.64285714285714,74.89285714285714,8,0.7142857142857143,6.75,0.9285714285714286,0.6363636363636364,,,,,,,,,,5.0,W,sec,,,,,,7.0,0.0714285714285714,3.75,,
1991,137,1207,70,1435,60,N,0,Georgetown,Vanderbilt,14,26,64.5,62.69230769230769,12,0.5384615384615384,1.8076923076923066,0.6666666666666666,0.3333333333333333,,,,,,,,,,8.0,Z,big_east,,,,,,17,29,73.79310344827586,70.55172413793103,12,0.5862068965517241,3.2413793103448256,0.8125,0.18181818181818182,,,,,,,,,,9.0,Z,sec,,,,,,-1.0,-0.04774535809018565,-1.433687002652519,,
1991,137,1210,87,1177,70,N,0,Georgia Tech,DePaul,16,28,83.07142857142857,77.67857142857143,12,0.5714285714285714,5.392857142857139,0.7692307692307693,0.2222222222222222,,,,,,,,,,8.0,Y,acc,,,,,,20,28,79.67857142857143,69.89285714285714,8,0.7142857142857143,9.785714285714292,0.7857142857142857,0.6923076923076923,,,,,,,,,,9.0,Y,ind,,,,,,-1.0,-0.1428571428571429,-4.392857142857153,,
1991,137,1277,60,1453,58,N,0,Michigan St,WI Green Bay,18,28,71.28571428571429,68.71428571428571,10,0.6428571428571429,2.5714285714285836,0.8571428571428571,0.46153846153846156,,,,,,,,,,5.0,Z,big_ten,,,,,,22,28,67.39285714285714,61.57142857142857,6,0.7857142857142857,5.821428571428569,0.8571428571428571,0.7692307692307693,,,,,,,,,,12.0,Z,mid_cont,,,,,,-7.0,-0.1428571428571428,-3.249999999999986,,
1991,137,1314,101,1318,66,N,0,North Carolina,Northeastern,25,30,88.03333333333333,71.8,5,0.8333333333333334,16.233333333333334,0.8461538461538461,0.7777777777777778,,,,,,,,,,1.0,W,acc,,,,,,22,32,77.34375,72.5,10,0.6875,4.84375,0.9285714285714286,0.6153846153846154,,,,,,,,,,16.0,W,nac,,,,,,-15.0,0.14583333333333337,11.389583333333334,,
1991,137,1326,97,1406,86,N,0,Ohio St,Towson,25,28,85.28571428571429,67.32142857142857,3,0.8928571428571429,17.964285714285722,1.0,0.7,,,,,,,,,,1.0,Y,big_ten,,,,,,19,29,77.3103448275862,75.72413793103448,10,0.6551724137931034,1.5862068965517295,0.7692307692307693,0.6153846153846154,,,,,,,,,,16.0,Y,ecc,,,,,,-15.0,0.23768472906403948,16.378078817733993,,
1991,137,1336,74,1417,69,N,0,Penn St,UCLA,20,30,74.46666666666667,68.93333333333334,10,0.6666666666666666,5.533333333333331,0.7857142857142857,0.46153846153846156,,,,,,,,,,13.0,W,a_ten,,,,,,22,30,93.5,82.1,8,0.7333333333333333,11.400000000000006,0.8823529411764706,0.45454545454545453,,,,,,,,,,4.0,W,pac_ten,,,,,,9.0,-0.06666666666666665,-5.866666666666674,,
1991,137,1385,75,1296,68,N,0,St John's,N Illinois,20,28,72.14285714285714,67.28571428571429,8,0.7142857142857143,4.857142857142847,0.8666666666666667,0.45454545454545453,,,,,,,,,,4.0,Y,big_east,,,,,,24,29,67.82758620689656,56.58620689655172,5,0.8275862068965517,11.241379310344833,0.9090909090909091,0.7333333333333333,,,,,,,,,,13.0,Y,mid_cont,,,,,,-9.0,-0.11330049261083741,-6.384236453201986,,
1991,137,1400,73,1389,65,N,0,Texas,St Peter's,22,30,87.6,80.1,8,0.7333333333333333,7.5,0.9230769230769231,0.5833333333333334,,,,,,,,,,5.0,Y,swc,,,,,,24,30,70.73333333333333,62.7,6,0.8,8.033333333333331,0.9,0.6666666666666666,,,,,,,,,,12.0,Y,maac,,,,,,-7.0,-0.06666666666666676,-0.5333333333333314,,
1991,137,1424,99,1285,65,N,0,UNLV,Montana,30,30,100.73333333333333,71.8,0,1.0,28.933333333333337,1.0,1.0,,,,,,,,,,1.0,Z,big_west,,,,,,21,28,79.32142857142857,73.14285714285714,7,0.75,6.178571428571431,0.875,0.5833333333333334,,,,,,,,,,16.0,Z,big_sky,,,,,,-15.0,0.25,22.754761904761907,,
1991,137,1428,82,1375,72,N,0,Utah,South Alabama,25,28,72.53571428571429,63.5,3,0.8928571428571429,9.035714285714292,1.0,0.8461538461538461,,,,,,,,,,4.0,Z,wac,,,,,,21,29,88.79310344827586,82.3103448275862,8,0.7241379310344828,6.482758620689651,0.9166666666666666,0.5,,,,,,,,,,13.0,Z,sun_belt,,,,,,-9.0,0.16871921182266014,2.5529556650246406,,
1991,137,1437,50,1343,48,N,0,Villanova,Princeton,16,30,73.8,73.2,14,0.5333333333333333,0.5999999999999943,0.4166666666666667,0.5454545454545454,,,,,,,,,,9.0,W,big_east,,,,,,23,25,62.16,49.0,2,0.92,13.159999999999997,1.0,0.8571428571428571,,,,,,,,,,8.0,W,ivy,,,,,,1.0,-0.3866666666666667,-12.560000000000002,,
1991,137,1448,71,1256,65,N,0,Wake Forest,Louisiana Tech,18,28,80.57142857142857,74.53571428571429,10,0.6428571428571429,6.035714285714278,0.8666666666666667,0.45454545454545453,,,,,,,,,,5.0,X,acc,,,,,,21,30,80.83333333333333,72.76666666666667,9,0.7,8.066666666666663,0.9,0.5,,,,,,,,,,12.0,X,asc,,,,,,-7.0,-0.05714285714285705,-2.0309523809523853,,
1991,138,1112,76,1140,61,N,0,Arizona,BYU,26,32,86.46875,71.75,6,0.8125,14.71875,1.0,0.5833333333333334,,,,,,,,,,2.0,Z,pac_ten,,,,,,20,32,72.875,69.125,12,0.625,3.75,0.625,0.6363636363636364,,,,,,,,,,10.0,Z,wac,,,,,,-8.0,0.1875,10.96875,,
1991,138,1163,66,1462,50,N,0,Connecticut,Xavier,17,27,73.74074074074075,65.85185185185185,10,0.6296296296296297,7.8888888888889,0.7333333333333333,0.5454545454545454,,,,,,,,,,11.0,Y,big_east,,,,,,21,30,81.73333333333333,74.93333333333334,9,0.7,6.799999999999997,0.8,0.5384615384615384,,,,,,,,,,14.0,Y,mw_coll,,,,,,-3.0,-0.0703703703703703,1.0888888888889028,,
1991,138,1181,85,1234,70,N,0,Duke,Iowa,26,33,88.60606060606061,74.27272727272727,7,0.7878787878787878,14.333333333333343,1.0,0.6153846153846154,,,,,,,,,,2.0,Y,acc,,,,,,18,28,76.0,72.17857142857143,10,0.6428571428571429,3.8214285714285694,0.7777777777777778,0.4,,,,,,,,,,7.0,Y,big_ten,,,,,,-5.0,0.14502164502164494,10.511904761904773,,
1991,138,1231,82,1199,60,N,0,Indiana,Florida St,27,31,85.6774193548387,69.09677419354838,4,0.8709677419354839,16.58064516129032,0.8461538461538461,0.9166666666666666,,,,,,,,,,2.0,X,big_ten,,,,,,20,30,80.06666666666666,75.83333333333333,10,0.6666666666666666,4.233333333333334,0.8461538461538461,0.3333333333333333,,,,,,,,,,7.0,X,metro,,,,,,-5.0,0.20430107526881724,12.347311827956986,,
1991,138,1242,77,1338,66,N,0,Kansas,Pittsburgh,21,28,85.03571428571429,70.39285714285714,7,0.75,14.642857142857153,1.0,0.45454545454545453,,,,,,,,,,3.0,X,big_eight,,,,,,18,29,84.10344827586206,78.37931034482759,11,0.6206896551724138,5.724137931034477,0.8333333333333334,0.5,,,,,,,,,,6.0,X,big_east,,,,,,-3.0,0.1293103448275862,8.918719211822676,,
1991,138,1329,73,1301,64,N,0,Oklahoma St,NC State,22,29,80.89655172413794,66.48275862068965,7,0.7586206896551724,14.413793103448285,1.0,0.5833333333333334,,,,,,,,,,3.0,W,big_eight,,,,,,19,29,89.34482758620689,83.75862068965517,10,0.6551724137931034,5.586206896551715,0.9285714285714286,0.38461538461538464,,,,,,,,,,6.0,W,acc,,,,,,-3.0,0.10344827586206895,8.82758620689657,,
1991,138,1371,81,1166,69,N,0,Seton Hall,Creighton,21,29,78.03448275862068,69.17241379310344,8,0.7241379310344828,8.862068965517238,0.9333333333333333,0.3,,,,,,,,,,3.0,Z,big_east,,,,,,23,30,77.63333333333334,70.06666666666666,7,0.7666666666666667,7.566666666666677,0.8333333333333334,0.6428571428571429,,,,,,,,,,11.0,Z,mvc,,,,,,-8.0,-0.042528735632183956,1.2954022988505614,,
1991,138,1396,77,1350,64,N,0,Temple,Richmond,21,30,69.6,63.733333333333334,9,0.7,5.86666666666666,0.8461538461538461,0.5714285714285714,,,,,,,,,,10.0,W,a_ten,,,,,,20,29,71.93103448275862,67.86206896551724,9,0.6896551724137931,4.068965517241381,0.7857142857142857,0.6428571428571429,,,,,,,,,,15.0,W,caa,,,,,,-5.0,0.010344827586206806,1.7977011494252793,,
1991,139,1104,96,1448,88,N,0,Alabama,Wake Forest,21,30,77.5,71.16666666666667,9,0.7,6.333333333333329,0.9166666666666666,0.4166666666666667,,,,,,,,,,4.0,X,sec,,,,,,18,28,80.57142857142857,74.53571428571429,10,0.6428571428571429,6.035714285714278,0.8666666666666667,0.45454545454545453,,,,,,,,,,5.0,X,acc,,,,,,-1.0,0.05714285714285705,0.297619047619051,,
1991,139,1116,97,1113,90,N,0,Arkansas,Arizona St,30,33,99.96969696969697,80.84848484848484,3,0.9090909090909091,19.121212121212125,0.9411764705882353,0.9090909090909091,,,,,,,,,,1.0,X,swc,,,,,,19,28,78.89285714285714,73.03571428571429,9,0.6785714285714286,5.857142857142847,0.7647058823529411,0.5454545454545454,,,,,,,,,,8.0,X,pac_ten,,,,,,-7.0,0.23051948051948046,13.264069264069278,,
1991,139,1185,71,1336,68,N,1,E Michigan,Penn St,22,28,77.39285714285714,66.89285714285714,6,0.7857142857142857,10.5,0.9090909090909091,0.6153846153846154,,,,,,,,,,12.0,W,mac,,,,,,20,30,74.46666666666667,68.93333333333334,10,0.6666666666666666,5.533333333333331,0.7857142857142857,0.46153846153846156,,,,,,,,,,13.0,W,a_ten,,,,,,-1.0,0.11904761904761907,4.966666666666669,,
1991,139,1314,84,1437,69,N,0,North Carolina,Villanova,25,30,88.03333333333333,71.8,5,0.8333333333333334,16.233333333333334,0.8461538461538461,0.7777777777777778,,,,,,,,,,1.0,W,acc,,,,,,16,30,73.8,73.2,14,0.5333333333333333,0.5999999999999943,0.4166666666666667,0.5454545454545454,,,,,,,,,,9.0,W,big_east,,,,,,-8.0,0.30000000000000004,15.63333333333334,,
1991,139,1326,65,1210,61,N,0,Ohio St,Georgia Tech,25,28,85.28571428571429,67.32142857142857,3,0.8928571428571429,17.964285714285722,1.0,0.7,,,,,,,,,,1.0,Y,big_ten,,,,,,16,28,83.07142857142857,77.67857142857143,12,0.5714285714285714,5.392857142857139,0.7692307692307693,0.2222222222222222,,,,,,,,,,8.0,Y,acc,,,,,,-7.0,0.3214285714285715,12.571428571428584,,
1991,139,1385,84,1400,76,N,0,St John's,Texas,20,28,72.14285714285714,67.28571428571429,8,0.7142857142857143,4.857142857142847,0.8666666666666667,0.45454545454545453,,,,,,,,,,4.0,Y,big_east,,,,,,22,30,87.6,80.1,8,0.7333333333333333,7.5,0.9230769230769231,0.5833333333333334,,,,,,,,,,5.0,Y,swc,,,,,,-1.0,-0.01904761904761898,-2.642857142857153,,
1991,139,1424,62,1207,54,N,0,UNLV,Georgetown,30,30,100.73333333333333,71.8,0,1.0,28.933333333333337,1.0,1.0,,,,,,,,,,1.0,Z,big_west,,,,,,14,26,64.5,62.69230769230769,12,0.5384615384615384,1.8076923076923066,0.6666666666666666,0.3333333333333333,,,,,,,,,,8.0,Z,big_east,,,,,,-7.0,0.46153846153846156,27.12564102564103,,
1991,139,1428,85,1277,84,N,1,Utah,Michigan St,25,28,72.53571428571429,63.5,3,0.8928571428571429,9.035714285714292,1.0,0.8461538461538461,,,,,,,,,,4.0,Z,wac,,,,,,18,28,71.28571428571429,68.71428571428571,10,0.6428571428571429,2.5714285714285836,0.8571428571428571,0.46153846153846156,,,,,,,,,,5.0,Z,big_ten,,,,,,-1.0,0.25,6.464285714285708,,
1991,143,1116,93,1104,70,N,0,Arkansas,Alabama,30,33,99.96969696969697,80.84848484848484,3,0.9090909090909091,19.121212121212125,0.9411764705882353,0.9090909090909091,,,,,,,,,,1.0,X,swc,,,,,,21,30,77.5,71.16666666666667,9,0.7,6.333333333333329,0.9166666666666666,0.4166666666666667,,,,,,,,,,4.0,X,sec,,,,,,-3.0,0.2090909090909091,12.787878787878796,,
1991,143,1242,83,1231,65,N,0,Kansas,Indiana,21,28,85.03571428571429,70.39285714285714,7,0.75,14.642857142857153,1.0,0.45454545454545453,,,,,,,,,,3.0,X,big_eight,,,,,,27,31,85.6774193548387,69.09677419354838,4,0.8709677419354839,16.58064516129032,0.8461538461538461,0.9166666666666666,,,,,,,,,,2.0,X,big_ten,,,,,,1.0,-0.12096774193548387,-1.9377880184331673,,
1991,143,1371,81,1112,77,N,0,Seton Hall,Arizona,21,29,78.03448275862068,69.17241379310344,8,0.7241379310344828,8.862068965517238,0.9333333333333333,0.3,,,,,,,,,,3.0,Z,big_east,,,,,,26,32,86.46875,71.75,6,0.8125,14.71875,1.0,0.5833333333333334,,,,,,,,,,2.0,Z,pac_ten,,,,,,1.0,-0.08836206896551724,-5.856681034482762,,
1991,143,1424,83,1428,66,N,0,UNLV,Utah,30,30,100.73333333333333,71.8,0,1.0,28.933333333333337,1.0,1.0,,,,,,,,,,1.0,Z,big_west,,,,,,25,28,72.53571428571429,63.5,3,0.8928571428571429,9.035714285714292,1.0,0.8461538461538461,,,,,,,,,,4.0,Z,wac,,,,,,-3.0,0.1071428571428571,19.897619047619045,,
1991,144,1181,81,1163,67,N,0,Duke,Connecticut,26,33,88.60606060606061,74.27272727272727,7,0.7878787878787878,14.333333333333343,1.0,0.6153846153846154,,,,,,,,,,2.0,Y,acc,,,,,,17,27,73.74074074074075,65.85185185185185,10,0.6296296296296297,7.8888888888889,0.7333333333333333,0.5454545454545454,,,,,,,,,,11.0,Y,big_east,,,,,,-9.0,0.1582491582491582,6.444444444444443,,
1991,144,1314,93,1185,67,N,0,North Carolina,E Michigan,25,30,88.03333333333333,71.8,5,0.8333333333333334,16.233333333333334,0.8461538461538461,0.7777777777777778,,,,,,,,,,1.0,W,acc,,,,,,22,28,77.39285714285714,66.89285714285714,6,0.7857142857142857,10.5,0.9090909090909091,0.6153846153846154,,,,,,,,,,12.0,W,mac,,,,,,-11.0,0.04761904761904767,5.733333333333334,,
1991,144,1385,91,1326,74,N,0,St John's,Ohio St,20,28,72.14285714285714,67.28571428571429,8,0.7142857142857143,4.857142857142847,0.8666666666666667,0.45454545454545453,,,,,,,,,,4.0,Y,big_east,,,,,,25,28,85.28571428571429,67.32142857142857,3,0.8928571428571429,17.964285714285722,1.0,0.7,,,,,,,,,,1.0,Y,big_ten,,,,,,3.0,-0.1785714285714286,-13.107142857142875,,
1991,144,1396,72,1329,63,N,1,Temple,Oklahoma St,21,30,69.6,63.733333333333334,9,0.7,5.86666666666666,0.8461538461538461,0.5714285714285714,,,,,,,,,,10.0,W,a_ten,,,,,,22,29,80.89655172413794,66.48275862068965,7,0.7586206896551724,14.413793103448285,1.0,0.5833333333333334,,,,,,,,,,3.0,W,big_eight,,,,,,7.0,-0.05862068965517242,-8.547126436781625,,
1991,145,1242,93,1116,81,N,0,Kansas,Arkansas,21,28,85.03571428571429,70.39285714285714,7,0.75,14.642857142857153,1.0,0.45454545454545453,,,,,,,,,,3.0,X,big_eight,,,,,,30,33,99.96969696969697,80.84848484848484,3,0.9090909090909091,19.121212121212125,0.9411764705882353,0.9090909090909091,,,,,,,,,,1.0,X,swc,,,,,,2.0,-0.15909090909090906,-4.478354978354972,,
1991,145,1424,77,1371,65,N,0,UNLV,Seton Hall,30,30,100.73333333333333,71.8,0,1.0,28.933333333333337,1.0,1.0,,,,,,,,,,1.0,Z,big_west,,,,,,21,29,78.03448275862068,69.17241379310344,8,0.7241379310344828,8.862068965517238,0.9333333333333333,0.3,,,,,,,,,,3.0,Z,big_east,,,,,,-2.0,0.27586206896551724,20.0712643678161,,
1991,146,1181,78,1385,61,N,0,Duke,St John's,26,33,88.60606060606061,74.27272727272727,7,0.7878787878787878,14.333333333333343,1.0,0.6153846153846154,,,,,,,,,,2.0,Y,acc,,,,,,20,28,72.14285714285714,67.28571428571429,8,0.7142857142857143,4.857142857142847,0.8666666666666667,0.45454545454545453,,,,,,,,,,4.0,Y,big_east,,,,,,-2.0,0.07359307359307354,9.476190476190496,,
1991,146,1314,75,1396,72,N,0,North Carolina,Temple,25,30,88.03333333333333,71.8,5,0.8333333333333334,16.233333333333334,0.8461538461538461,0.7777777777777778,,,,,,,,,,1.0,W,acc,,,,,,21,30,69.6,63.733333333333334,9,0.7,5.86666666666666,0.8461538461538461,0.5714285714285714,,,,,,,,,,10.0,W,a_ten,,,,,,-9.0,0.13333333333333341,10.366666666666674,,
1991,152,1181,79,1424,77,N,0,Duke,UNLV,26,33,88.60606060606061,74.27272727272727,7,0.7878787878787878,14.333333333333343,1.0,0.6153846153846154,,,,,,,,,,2.0,Y,acc,,,,,,30,30,100.73333333333333,71.8,0,1.0,28.933333333333337,1.0,1.0,,,,,,,,,,1.0,Z,big_west,,,,,,1.0,-0.21212121212121215,-14.599999999999994,,
1991,152,1242,79,1314,73,N,0,Kansas,North Carolina,21,28,85.03571428571429,70.39285714285714,7,0.75,14.642857142857153,1.0,0.45454545454545453,,,,,,,,,,3.0,X,big_eight,,,,,,25,30,88.03333333333333,71.8,5,0.8333333333333334,16.233333333333334,0.8461538461538461,0.7777777777777778,,,,,,,,,,1.0,W,acc,,,,,,2.0,-0.08333333333333337,-1.5904761904761813,,
1991,154,1181,72,1242,65,N,0,Duke,Kansas,26,33,88.60606060606061,74.27272727272727,7,0.7878787878787878,14.333333333333343,1.0,0.6153846153846154,,,,,,,,,,2.0,Y,acc,,,,,,21,28,85.03571428571429,70.39285714285714,7,0.75,14.642857142857153,1.0,0.45454545454545453,,,,,,,,,,3.0,X,big_eight,,,,,,-1.0,0.037878787878787845,-0.3095238095238102,,
1992,136,1104,80,1390,75,N,0,Alabama,Stanford,25,33,78.84848484848484,72.12121212121212,8,0.7575757575757576,6.7272727272727195,0.8125,0.6,,,,,,,,,,5.0,Z,sec,,,,,,18,28,75.71428571428571,67.53571428571429,10,0.6428571428571429,8.178571428571416,0.8,0.4166666666666667,,,,,,,,,,12.0,Z,pac_ten,,,,,,-7.0,0.11471861471861466,-1.4512987012986969,,
1992,136,1116,80,1293,69,N,0,Arkansas,Murray St,22,29,88.96551724137932,77.51724137931035,7,0.7586206896551724,11.448275862068968,0.9090909090909091,0.6666666666666666,,,,,,,,,,3.0,Y,sec,,,,,,16,28,83.71428571428571,80.35714285714286,12,0.5714285714285714,3.357142857142847,0.5454545454545454,0.5384615384615384,,,,,,,,,,14.0,Y,ovc,,,,,,-11.0,0.18719211822660098,8.091133004926121,,
1992,136,1163,86,1304,65,N,0,Connecticut,Nebraska,19,28,79.64285714285714,71.07142857142857,9,0.6785714285714286,8.57142857142857,0.875,0.4166666666666667,,,,,,,,,,9.0,Z,big_east,,,,,,19,28,81.03571428571429,76.03571428571429,9,0.6785714285714286,5.0,0.875,0.45454545454545453,,,,,,,,,,8.0,Z,big_eight,,,,,,1.0,0.0,3.5714285714285694,,
1992,136,1181,82,1144,56,N,0,Duke,Campbell,28,30,89.1,74.2,2,0.9333333333333333,14.899999999999991,1.0,0.8461538461538461,,,,,,,,,,1.0,W,acc,,,,,,15,26,67.65384615384616,66.07692307692308,11,0.5769230769230769,1.5769230769230802,0.5555555555555556,0.5,,,,,,,,,,16.0,W,big_south,,,,,,-15.0,0.3564102564102565,13.323076923076911,,
1992,136,1199,78,1285,68,N,0,Florida St,Montana,19,28,83.39285714285714,77.75,9,0.6785714285714286,5.642857142857139,0.7857142857142857,0.7,,,,,,,,,,3.0,X,acc,,,,,,25,28,76.32142857142857,63.892857142857146,3,0.8928571428571429,12.428571428571423,1.0,0.75,,,,,,,,,,14.0,X,big_sky,,,,,,-11.0,-0.2142857142857143,-6.785714285714285,,
1992,136,1207,75,1378,60,N,0,Georgetown,South Florida,17,26,69.96153846153847,63.92307692307692,9,0.6538461538461539,6.038461538461547,0.7272727272727273,0.6666666666666666,,,,,,,,,,6.0,X,big_east,,,,,,19,27,76.4074074074074,72.55555555555556,8,0.7037037037037037,3.8518518518518476,0.8571428571428571,0.5454545454545454,,,,,,,,,,11.0,X,metro,,,,,,-5.0,-0.049857549857549865,2.1866096866096996,,
1992,136,1210,65,1222,60,N,0,Georgia Tech,Houston,21,32,80.9375,74.59375,11,0.65625,6.34375,0.8125,0.4444444444444444,,,,,,,,,,7.0,Y,acc,,,,,,24,29,77.51724137931035,68.72413793103448,5,0.8275862068965517,8.793103448275872,0.8461538461538461,0.75,,,,,,,,,,10.0,Y,swc,,,,,,-3.0,-0.1713362068965517,-2.449353448275872,,
1992,136,1231,94,1183,55,N,0,Indiana,E Illinois,23,29,82.24137931034483,64.48275862068965,6,0.7931034482758621,17.758620689655174,1.0,0.6363636363636364,,,,,,,,,,2.0,X,big_ten,,,,,,16,29,68.0,68.37931034482759,13,0.5517241379310345,-0.3793103448275872,0.6666666666666666,0.35714285714285715,,,,,,,,,,15.0,X,mid_cont,,,,,,-13.0,0.24137931034482762,18.13793103448276,,
1992,136,1234,98,1400,92,N,0,Iowa,Texas,18,28,80.85714285714286,71.03571428571429,10,0.6428571428571429,9.82142857142857,0.8666666666666667,0.3333333333333333,,,,,,,,,,9.0,W,big_ten,,,,,,22,33,89.54545454545455,84.15151515151516,11,0.6666666666666666,5.393939393939391,0.9285714285714286,0.5,,,,,,,,,,8.0,W,swc,,,,,,1.0,-0.023809523809523725,4.4274891774891785,,
1992,136,1261,94,1140,83,N,0,LSU,BYU,20,29,87.58620689655173,75.24137931034483,9,0.6896551724137931,12.344827586206904,0.7333333333333333,0.6363636363636364,,,,,,,,,,7.0,X,sec,,,,,,25,31,80.12903225806451,68.80645161290323,6,0.8064516129032258,11.322580645161281,0.9333333333333333,0.6363636363636364,,,,,,,,,,10.0,X,wac,,,,,,-3.0,-0.1167964404894326,1.0222469410456227,,
1992,136,1272,80,1337,70,N,0,Memphis,Pepperdine,20,30,74.16666666666667,70.16666666666667,10,0.6666666666666666,4.0,0.75,0.5,,,,,,,,,,6.0,Y,gmwc,,,,,,23,28,75.92857142857143,67.10714285714286,5,0.8214285714285714,8.82142857142857,0.9090909090909091,0.7692307692307693,,,,,,,,,,11.0,Y,wcc,,,,,,-5.0,-0.15476190476190477,-4.821428571428569,,
1992,136,1281,89,1452,78,N,0,Missouri,West Virginia,19,27,78.11111111111111,68.96296296296296,8,0.7037037037037037,9.148148148148152,0.8571428571428571,0.5454545454545454,,,,,,,,,,5.0,W,big_eight,,,,,,20,31,79.80645161290323,74.2258064516129,11,0.6451612903225806,5.5806451612903345,0.7692307692307693,0.46153846153846156,,,,,,,,,,12.0,W,a_ten,,,,,,-7.0,0.05854241338112309,3.567502986857818,,
1992,136,1314,68,1275,63,N,0,North Carolina,Miami OH,21,30,84.96666666666667,76.53333333333333,9,0.7,8.433333333333337,0.8666666666666667,0.5454545454545454,,,,,,,,,,4.0,Z,acc,,,,,,21,28,67.60714285714286,61.785714285714285,7,0.75,5.8214285714285765,0.9,0.5714285714285714,,,,,,,,,,13.0,Z,mac,,,,,,-9.0,-0.050000000000000044,2.6119047619047606,,
1992,136,1326,83,1290,56,N,0,Ohio St,MS Valley St,23,28,80.96428571428571,67.14285714285714,5,0.8214285714285714,13.82142857142857,0.9375,0.6666666666666666,,,,,,,,,,1.0,Z,big_ten,,,,,,14,25,83.6,81.48,11,0.56,2.1199999999999903,0.875,0.3333333333333333,,,,,,,,,,16.0,Z,swac,,,,,,-15.0,0.26142857142857134,11.701428571428579,,
1992,136,1371,78,1247,76,N,0,Seton Hall,La Salle,20,28,73.53571428571429,67.28571428571429,8,0.7142857142857143,6.25,0.8,0.6363636363636364,,,,,,,,,,4.0,W,big_east,,,,,,20,30,80.33333333333333,72.13333333333334,10,0.6666666666666666,8.199999999999989,0.7,0.6153846153846154,,,,,,,,,,13.0,W,maac,,,,,,-9.0,0.04761904761904767,-1.9499999999999886,,
1992,136,1425,84,1419,54,N,0,USC,ULM,22,27,78.4074074074074,73.51851851851852,5,0.8148148148148148,4.888888888888886,0.9285714285714286,0.6666666666666666,,,,,,,,,,2.0,Y,pac_ten,,,,,,16,25,75.88,71.88,9,0.64,4.0,0.6666666666666666,0.6153846153846154,,,,,,,,,,15.0,Y,southland,,,,,,-13.0,0.17481481481481476,0.8888888888888857,,
1992,137,1153,85,1174,47,N,0,Cincinnati,Delaware,25,29,79.0,63.275862068965516,4,0.8620689655172413,15.724137931034484,0.8823529411764706,0.8,,,,,,,,,,4.0,Y,gmwc,,,,,,25,28,81.35714285714286,70.14285714285714,3,0.8928571428571429,11.214285714285722,0.8666666666666667,0.9166666666666666,,,,,,,,,,13.0,Y,nac,,,,,,-9.0,-0.03078817733990158,4.509852216748762,,
1992,137,1190,87,1112,80,N,0,ETSU,Arizona,21,26,85.07692307692308,75.73076923076923,5,0.8076923076923077,9.346153846153854,0.7777777777777778,0.8333333333333334,,,,,,,,,,14.0,Z,southern,,,,,,24,30,84.96666666666667,68.23333333333333,6,0.8,16.733333333333334,0.9375,0.5833333333333334,,,,,,,,,,3.0,Z,pac_ten,,,,,,11.0,0.007692307692307665,-7.3871794871794805,,
1992,137,1235,76,1150,74,N,0,Iowa St,Charlotte,17,29,78.72413793103448,73.27586206896552,12,0.5862068965517241,5.448275862068954,0.8571428571428571,0.2222222222222222,,,,,,,,,,10.0,W,big_eight,,,,,,21,29,75.37931034482759,69.75862068965517,8,0.7241379310344828,5.620689655172413,0.7857142857142857,0.5454545454545454,,,,,,,,,,7.0,W,metro,,,,,,3.0,-0.13793103448275867,-0.17241379310345906,,
1992,137,1242,100,1224,67,N,0,Kansas,Howard,24,28,84.5,68.92857142857143,4,0.8571428571428571,15.57142857142857,0.9166666666666666,0.7272727272727273,,,,,,,,,,1.0,Y,big_eight,,,,,,17,29,70.10344827586206,70.79310344827586,12,0.5862068965517241,-0.6896551724137936,0.9,0.3125,,,,,,,,,,16.0,Y,meac,,,,,,-15.0,0.270935960591133,16.261083743842363,,
1992,137,1246,88,1330,69,N,0,Kentucky,Old Dominion,26,32,84.40625,72.875,6,0.8125,11.53125,0.8823529411764706,0.625,,,,,,,,,,2.0,W,sec,,,,,,14,28,74.57142857142857,79.39285714285714,14,0.5,-4.821428571428569,0.5454545454545454,0.38461538461538464,,,,,,,,,,15.0,W,caa,,,,,,-13.0,0.3125,16.35267857142857,,
